method_id,mode,epsilon_total,clipping_percentile,batch_merge_size,candidate_pool_size,min_count_threshold,seed,attack,roc_auc,average_precision,balanced_accuracy,tpr_at_fpr_le_0_01,tpr_at_fpr_le_0_001,roc_auc_ci95_lower,roc_auc_ci95_upper,site_count,shadow_count,elapsed_seconds,peak_memory_bytes,source
he_only_reference,he_only,,75,32,1024,,20260728,merge_similarity,0.46954345703125,0.4967442343799221,0.515625,0.0234375,0.0,0.41862182617187504,0.5183876037597657,512,32,5.335909300018102,2604417024,results/final/defenses/main/attacks/he_only_reference/20260728/merge_similarity.json
he_only_reference,he_only,,75,32,1024,,20260728,naive_bayes,0.4742889404296875,0.48664523940413035,0.51953125,0.0,0.0,0.42411460876464846,0.5248573303222657,512,0,44.306348599959165,2604417024,results/final/defenses/main/attacks/he_only_reference/20260728/naive_bayes.json
local_dp_eps16p0_C75_b32_K1024,local_dp,16.0,75,32,1024,,20260726,compression_rate,0.5304107666015625,0.5414207902538941,0.544921875,0.0078125,0.0,0.47993087768554693,0.5817424774169921,512,0,30.667538000037894,2604417024,results/final/defenses/main/attacks/local_dp_eps16p0_C75_b32_K1024/20260726/compression_rate.json
local_dp_eps16p0_C75_b32_K1024,local_dp,16.0,75,32,1024,,20260726,vocabulary_overlap,0.4582977294921875,0.4604680073089099,0.501953125,0.0,0.0,0.4087669372558594,0.5087738037109375,512,32,58.00074570020661,2604417024,results/final/defenses/main/attacks/local_dp_eps16p0_C75_b32_K1024/20260726/vocabulary_overlap.json
local_dp_eps16p0_C75_b32_K1024,local_dp,16.0,75,32,1024,,20260726,frequency_estimation,0.47777557373046875,0.48980355531970005,0.5078125,0.01171875,0.0,0.42706985473632814,0.5279317855834961,512,1,64.09271829994395,2604417024,results/final/defenses/main/attacks/local_dp_eps16p0_C75_b32_K1024/20260726/frequency_estimation.json
local_dp_eps16p0_C75_b32_K1024,local_dp,16.0,75,32,1024,,20260726,merge_similarity,0.484344482421875,0.4998198343704725,0.515625,0.015625,0.00390625,0.4350872039794922,0.5335712432861328,512,32,5.48010929999873,2604417024,results/final/defenses/main/attacks/local_dp_eps16p0_C75_b32_K1024/20260726/merge_similarity.json
local_dp_eps16p0_C75_b32_K1024,local_dp,16.0,75,32,1024,,20260726,naive_bayes,0.458984375,0.4698386455991045,0.50390625,0.0,0.0,0.4083709716796875,0.5084924697875977,512,0,47.20050940010697,2604417024,results/final/defenses/main/attacks/local_dp_eps16p0_C75_b32_K1024/20260726/naive_bayes.json
local_dp_eps16p0_C75_b32_K1024,local_dp,16.0,75,32,1024,,20260727,compression_rate,0.49969482421875,0.5059799158460725,0.51953125,0.0,0.0,0.4501182556152344,0.5501255035400391,512,0,29.70794270001352,2604417024,results/final/defenses/main/attacks/local_dp_eps16p0_C75_b32_K1024/20260727/compression_rate.json
local_dp_eps16p0_C75_b32_K1024,local_dp,16.0,75,32,1024,,20260727,vocabulary_overlap,0.48114013671875,0.49485915184474016,0.521484375,0.01171875,0.0,0.4307243347167969,0.5301063537597657,512,32,56.124162200139835,2604417024,results/final/defenses/main/attacks/local_dp_eps16p0_C75_b32_K1024/20260727/vocabulary_overlap.json
local_dp_eps16p0_C75_b32_K1024,local_dp,16.0,75,32,1024,,20260727,frequency_estimation,0.5193099975585938,0.5032599707942845,0.546875,0.0078125,0.00390625,0.4694362640380859,0.5691999435424805,512,1,66.89998220000416,2604417024,results/final/defenses/main/attacks/local_dp_eps16p0_C75_b32_K1024/20260727/frequency_estimation.json
local_dp_eps16p0_C75_b32_K1024,local_dp,16.0,75,32,1024,,20260727,merge_similarity,0.513214111328125,0.5250746456023168,0.53125,0.03515625,0.0,0.4623714447021484,0.5642707824707032,512,32,5.247584600001574,2604417024,results/final/defenses/main/attacks/local_dp_eps16p0_C75_b32_K1024/20260727/merge_similarity.json
local_dp_eps16p0_C75_b32_K1024,local_dp,16.0,75,32,1024,,20260727,naive_bayes,0.4717559814453125,0.47207568626352425,0.509765625,0.0,0.0,0.4214929580688477,0.5210969924926757,512,0,45.765695200068876,2604417024,results/final/defenses/main/attacks/local_dp_eps16p0_C75_b32_K1024/20260727/naive_bayes.json
local_dp_eps16p0_C75_b32_K1024,local_dp,16.0,75,32,1024,,20260728,compression_rate,0.4880218505859375,0.4945223567511291,0.513671875,0.0078125,0.0078125,0.4370258331298828,0.5388504028320312,512,0,27.752767900004983,2604417024,results/final/defenses/main/attacks/local_dp_eps16p0_C75_b32_K1024/20260728/compression_rate.json
local_dp_eps16p0_C75_b32_K1024,local_dp,16.0,75,32,1024,,20260728,vocabulary_overlap,0.4847564697265625,0.5096071561510644,0.521484375,0.01953125,0.0,0.4341114044189453,0.5349746704101562,512,32,51.40855950000696,2604417024,results/final/defenses/main/attacks/local_dp_eps16p0_C75_b32_K1024/20260728/vocabulary_overlap.json
local_dp_eps16p0_C75_b32_K1024,local_dp,16.0,75,32,1024,,20260728,frequency_estimation,0.5118942260742188,0.5146108138200383,0.533203125,0.0078125,0.0078125,0.4615320205688477,0.56201171875,512,1,63.56207630014978,2604417024,results/final/defenses/main/attacks/local_dp_eps16p0_C75_b32_K1024/20260728/frequency_estimation.json
local_dp_eps16p0_C75_b32_K1024,local_dp,16.0,75,32,1024,,20260728,merge_similarity,0.4710235595703125,0.5024593433669021,0.513671875,0.015625,0.0078125,0.4210186004638672,0.5211803436279296,512,32,5.628134099999443,2604417024,results/final/defenses/main/attacks/local_dp_eps16p0_C75_b32_K1024/20260728/merge_similarity.json
local_dp_eps16p0_C75_b32_K1024,local_dp,16.0,75,32,1024,,20260728,naive_bayes,0.463409423828125,0.4746477841771436,0.513671875,0.0,0.0,0.4128564834594727,0.5144742965698242,512,0,46.08442760002799,2604417024,results/final/defenses/main/attacks/local_dp_eps16p0_C75_b32_K1024/20260728/naive_bayes.json
sa_dp_eps8p0_C75_b32_K1024,sa_dp,8.0,75,32,1024,,20260726,compression_rate,0.5321502685546875,0.5428400237914027,0.552734375,0.01171875,0.0,0.4816280364990234,0.58226318359375,512,0,31.249020299874246,2604417024,results/final/defenses/main/attacks/sa_dp_eps8p0_C75_b32_K1024/20260726/compression_rate.json
